,Bird Species,Distance Bin,Time,Location Hash,Latitude,Longitude,Time Period,Group Name,Location,Habitat Type,Remarks
166,Javan myna,1,1039,d604cd8d34e50e40f02b33765af1d859,1.509167,104.284167,1039,Spotted Dove,Engineering Drive 2,Urban,Location is near rubbish collection point that is myna's feeding ground
167,Javan myna,1,1039,d604cd8d34e50e40f02b33765af1d859,1.509167,104.284167,1039,Spotted Dove,Engineering Drive 2,Urban,Location is near rubbish collection point that is myna's feeding ground
168,Javan myna,1,1039,d604cd8d34e50e40f02b33765af1d859,1.509167,104.284167,1039,Spotted Dove,Engineering Drive 2,Urban,Location is near rubbish collection point that is myna's feeding ground
169,Javan myna,1,1039,d604cd8d34e50e40f02b33765af1d859,1.509167,104.284167,1039,Spotted Dove,Engineering Drive 2,Urban,Location is near rubbish collection point that is myna's feeding ground
170,Javan myna,1,1039,d604cd8d34e50e40f02b33765af1d859,1.509167,104.284167,1039,Spotted Dove,Engineering Drive 2,Urban,Location is near rubbish collection point that is myna's feeding ground
171,Javan myna,1,1039,d604cd8d34e50e40f02b33765af1d859,1.509167,104.284167,1039,Spotted Dove,Engineering Drive 2,Urban,Location is near rubbish collection point that is myna's feeding ground
172,Javan myna,1,1039,d604cd8d34e50e40f02b33765af1d859,1.509167,104.284167,1039,Spotted Dove,Engineering Drive 2,Urban,Location is near rubbish collection point that is myna's feeding ground
173,Javan myna,2,1043,d604cd8d34e50e40f02b33765af1d859,1.509167,104.284167,1039,Spotted Dove,Engineering Drive 2,Urban,Location is near rubbish collection point that is myna's feeding ground
174,Javan myna,2,1043,d604cd8d34e50e40f02b33765af1d859,1.509167,104.284167,1039,Spotted Dove,Engineering Drive 2,Urban,Location is near rubbish collection point that is myna's feeding ground
175,Javan myna,2,1043,d604cd8d34e50e40f02b33765af1d859,1.509167,104.284167,1039,Spotted Dove,Engineering Drive 2,Urban,Location is near rubbish collection point that is myna's feeding ground
176,Rock pigeon,4,1045,d604cd8d34e50e40f02b33765af1d859,1.509167,104.284167,1039,Spotted Dove,Engineering Drive 2,Urban,Location is near rubbish collection point that is myna's feeding ground
177,Pink-necked green pigeon,2,1046,d604cd8d34e50e40f02b33765af1d859,1.509167,104.284167,1039,Spotted Dove,Engineering Drive 2,Urban,"Location is near rubbish collection point that is myna's feeding ground, bird is female."
178,Black-naped oriole,,1045,3b40b14f77e5bada5d061fa0e699addd,1.304722,103.773333,1045,Spotted Dove,CAPT,Urban,These two bulbuls might have been recounted/moved here from the Cinnamon College data point.
179,Yellow-vented bulbul,1,1048,3b40b14f77e5bada5d061fa0e699addd,1.304722,103.773333,1045,Spotted Dove,CAPT,Urban,These two bulbuls might have been recounted/moved here from the Cinnamon College data point.
180,Yellow-vented bulbul,1,1048,3b40b14f77e5bada5d061fa0e699addd,1.304722,103.773333,1045,Spotted Dove,CAPT,Urban,These two bulbuls might have been recounted/moved here from the Cinnamon College data point.
181,Swiftlet,,1049,3b40b14f77e5bada5d061fa0e699addd,1.304722,103.773333,1045,Spotted Dove,CAPT,Urban,These two bulbuls might have been recounted/moved here from the Cinnamon College data point.
182,Yellow-vented bulbul,1,1100,3b40b14f77e5bada5d061fa0e699addd,1.304722,103.773333,1100,Spotted Dove,CAPT,Urban,Very hot and shaded area was very far away from observer point (distance bin around 2.5). There might have been more birds hiding in the bushes across the YNC field. Also potential recounting of yellow bulbuls because they were within a 5m radius.
183,Javan myna,2,1102,3b40b14f77e5bada5d061fa0e699addd,1.304722,103.773333,1100,Spotted Dove,CAPT,Urban,Very hot and shaded area was very far away from observer point (distance bin around 2.5). There might have been more birds hiding in the bushes across the YNC field. Also potential recounting of yellow bulbuls because they were within a 5m radius.
184,Javan myna,2,1102,3b40b14f77e5bada5d061fa0e699addd,1.304722,103.773333,1100,Spotted Dove,CAPT,Urban,Very hot and shaded area was very far away from observer point (distance bin around 2.5). There might have been more birds hiding in the bushes across the YNC field. Also potential recounting of yellow bulbuls because they were within a 5m radius.
185,Yellow-vented bulbul,1,1109,3b40b14f77e5bada5d061fa0e699addd,1.304722,103.773333,1100,Spotted Dove,CAPT,Urban,Very hot and shaded area was very far away from observer point (distance bin around 2.5). There might have been more birds hiding in the bushes across the YNC field. Also potential recounting of yellow bulbuls because they were within a 5m radius.
186,Yellow-vented bulbul,1,1109,3b40b14f77e5bada5d061fa0e699addd,1.304722,103.773333,1100,Spotted Dove,CAPT,Urban,Very hot and shaded area was very far away from observer point (distance bin around 2.5). There might have been more birds hiding in the bushes across the YNC field. Also potential recounting of yellow bulbuls because they were within a 5m radius.
187,Black-naped oriole,,1112,db33b8ac1beaa2a1fd8ad75992a9de1b,1.499167,104.285,1110,Spotted Dove,Beside Venus,Urban,Location has a lot of butterflies
188,Black-naped oriole,,1112,db33b8ac1beaa2a1fd8ad75992a9de1b,1.499167,104.285,1110,Spotted Dove,Beside Venus,Urban,Location has a lot of butterflies
189,Black-naped oriole,3,1117,db33b8ac1beaa2a1fd8ad75992a9de1b,1.499167,104.285,1110,Spotted Dove,Beside Venus,Urban,Location has a lot of butterflies
190,Black-naped oriole,3,1117,db33b8ac1beaa2a1fd8ad75992a9de1b,1.499167,104.285,1110,Spotted Dove,Beside Venus,Urban,Location has a lot of butterflies
191,,,1132,69b846e8f3d738d4ea48f5562e7f36f1,1.498056,104.288611,1132,Spotted Dove,Grass patch vertically down from OCBC ATM in FASS,Urban,
192,Javan myna,1,1150,517dc076895a9a9ba793d7321dcfb2c5,1.496944,104.291944,1150,Spotted Dove,Computing Dr behind The Deck ,Urban,Edge of the forest 
193,Javan myna,2,1150,517dc076895a9a9ba793d7321dcfb2c5,1.496944,104.291944,1150,Spotted Dove,Computing Dr behind The Deck ,Urban,Edge of the forest 
194,Javan myna,2,1150,517dc076895a9a9ba793d7321dcfb2c5,1.496944,104.291944,1150,Spotted Dove,Computing Dr behind The Deck ,Urban,Edge of the forest 
195,Yellow-vented bulbul,1,1153,517dc076895a9a9ba793d7321dcfb2c5,1.496944,104.291944,1150,Spotted Dove,Computing Dr behind The Deck ,Urban,Edge of the forest 
196,Yellow-vented bulbul,1,1157,517dc076895a9a9ba793d7321dcfb2c5,1.496944,104.291944,1150,Spotted Dove,Computing Dr behind The Deck ,Urban,Edge of the forest 
197,Olive-backed sunbird,2,1200,76a6c92469e93dadb70147a7f45ebf0d,1.4925,104.288889,1200,Spotted Dove,Cross Section (Kent Ridge Dr meets Compting Dr),Urban,
198,Javan myna,1,1200,76a6c92469e93dadb70147a7f45ebf0d,1.4925,104.288889,1200,Spotted Dove,Cross Section (Kent Ridge Dr meets Compting Dr),Urban,
199,Javan myna,2,1203,76a6c92469e93dadb70147a7f45ebf0d,1.4925,104.288889,1200,Spotted Dove,Cross Section (Kent Ridge Dr meets Compting Dr),Urban,
200,Olive-backed sunbird,1,1203,76a6c92469e93dadb70147a7f45ebf0d,1.4925,104.288889,1200,Spotted Dove,Cross Section (Kent Ridge Dr meets Compting Dr),Urban,
201,Yellow-vented bulbul,1,1205,76a6c92469e93dadb70147a7f45ebf0d,1.4925,104.288889,1200,Spotted Dove,Cross Section (Kent Ridge Dr meets Compting Dr),Urban,
202,Javan myna,2,1016,ad9be4b15fd8a5ed701781ecacd1f8bc,1.296389,103.782222,1016,Collared Kingfisher,"NUS Medical Drive, across MD10",Urban,
203,Javan myna,2,1016,ad9be4b15fd8a5ed701781ecacd1f8bc,1.296389,103.782222,1016,Collared Kingfisher,"NUS Medical Drive, across MD10",Urban,
204,Javan myna,1,1020,ad9be4b15fd8a5ed701781ecacd1f8bc,1.296389,103.782222,1016,Collared Kingfisher,"NUS Medical Drive, across MD10",Urban,
205,Yellow-vented bulbul,1,1022,ad9be4b15fd8a5ed701781ecacd1f8bc,1.296389,103.782222,1016,Collared Kingfisher,"NUS Medical Drive, across MD10",Urban,
206,Yellow-vented bulbul,1,1022,ad9be4b15fd8a5ed701781ecacd1f8bc,1.296389,103.782222,1016,Collared Kingfisher,"NUS Medical Drive, across MD10",Urban,
207,Javan myna,,1019,ad9be4b15fd8a5ed701781ecacd1f8bc,1.296389,103.782222,1016,Collared Kingfisher,"NUS Medical Drive, across MD10",Urban,
208,Javan myna,,1019,ad9be4b15fd8a5ed701781ecacd1f8bc,1.296389,103.782222,1016,Collared Kingfisher,"NUS Medical Drive, across MD10",Urban,
209,Javan myna,,1019,ad9be4b15fd8a5ed701781ecacd1f8bc,1.296389,103.782222,1016,Collared Kingfisher,"NUS Medical Drive, across MD10",Urban,
210,Javan myna,,1019,ad9be4b15fd8a5ed701781ecacd1f8bc,1.296389,103.782222,1016,Collared Kingfisher,"NUS Medical Drive, across MD10",Urban,
211,Javan myna,,1019,ad9be4b15fd8a5ed701781ecacd1f8bc,1.296389,103.782222,1016,Collared Kingfisher,"NUS Medical Drive, across MD10",Urban,
212,Javan myna,,1024,ad9be4b15fd8a5ed701781ecacd1f8bc,1.296389,103.782222,1016,Collared Kingfisher,"NUS Medical Drive, across MD10",Urban,
213,Javan myna,,1024,ad9be4b15fd8a5ed701781ecacd1f8bc,1.296389,103.782222,1016,Collared Kingfisher,"NUS Medical Drive, across MD10",Urban,
214,Javan myna,,1024,ad9be4b15fd8a5ed701781ecacd1f8bc,1.296389,103.782222,1016,Collared Kingfisher,"NUS Medical Drive, across MD10",Urban,
215,Javan myna,2,1036,d17499574eef8296e67e57821e07a3bc,1.296944,103.7825,1036,Collared Kingfisher,"Footpath along AYE, next to Carpark 10",Urban,
216,Javan myna,2,1036,d17499574eef8296e67e57821e07a3bc,1.296944,103.7825,1036,Collared Kingfisher,"Footpath along AYE, next to Carpark 10",Urban,
217,Javan myna,2,1036,d17499574eef8296e67e57821e07a3bc,1.296944,103.7825,1036,Collared Kingfisher,"Footpath along AYE, next to Carpark 10",Urban,
218,Javan myna,2,1036,d17499574eef8296e67e57821e07a3bc,1.296944,103.7825,1036,Collared Kingfisher,"Footpath along AYE, next to Carpark 10",Urban,
219,Collared kingfisher,1,1038,d17499574eef8296e67e57821e07a3bc,1.296944,103.7825,1036,Collared Kingfisher,"Footpath along AYE, next to Carpark 10",Urban,
220,Collared kingfisher,1,1040,d17499574eef8296e67e57821e07a3bc,1.296944,103.7825,1036,Collared Kingfisher,"Footpath along AYE, next to Carpark 10",Urban,
221,Javan myna,,1042,d17499574eef8296e67e57821e07a3bc,1.296944,103.7825,1036,Collared Kingfisher,"Footpath along AYE, next to Carpark 10",Urban,
222,Javan myna,,1042,d17499574eef8296e67e57821e07a3bc,1.296944,103.7825,1036,Collared Kingfisher,"Footpath along AYE, next to Carpark 10",Urban,
223,Javan myna,,1044,d17499574eef8296e67e57821e07a3bc,1.296944,103.7825,1036,Collared Kingfisher,"Footpath along AYE, next to Carpark 10",Urban,
224,Javan myna,,1044,d17499574eef8296e67e57821e07a3bc,1.296944,103.7825,1036,Collared Kingfisher,"Footpath along AYE, next to Carpark 10",Urban,
225,Javan myna,,1044,d17499574eef8296e67e57821e07a3bc,1.296944,103.7825,1036,Collared Kingfisher,"Footpath along AYE, next to Carpark 10",Urban,
226,Javan myna,1,1053,921c56f9feca717a8877fd9d48e6f293,1.2975,103.781111,1053,Collared Kingfisher,"Along AYE, next to Carpark 10",Urban,
227,Javan myna,1,1053,921c56f9feca717a8877fd9d48e6f293,1.2975,103.781111,1053,Collared Kingfisher,"Along AYE, next to Carpark 10",Urban,
228,Black-naped oriole,2,1054,921c56f9feca717a8877fd9d48e6f293,1.2975,103.781111,1053,Collared Kingfisher,"Along AYE, next to Carpark 10",Urban,
229,Black-naped oriole,2,1058,921c56f9feca717a8877fd9d48e6f293,1.2975,103.781111,1053,Collared Kingfisher,"Along AYE, next to Carpark 10",Urban,
230,Javan myna,1,1118,b43118edd720295b187a155a7f297671,1.305,103.773333,1118,Collared Kingfisher,Town Green,Urban,
231,Javan myna,1,1118,b43118edd720295b187a155a7f297671,1.305,103.773333,1118,Collared Kingfisher,Town Green,Urban,
232,Javan myna,,1123,b43118edd720295b187a155a7f297671,1.305,103.773333,1118,Collared Kingfisher,Town Green,Urban,
233,Javan myna,,1123,b43118edd720295b187a155a7f297671,1.305,103.773333,1118,Collared Kingfisher,Town Green,Urban,
234,Eurasian tree sparrow,1,0748,b63a6ccdc8815b24ee1d0cc0c40dbb6f,1.308056,103.773056,0744,Collared Kingfisher,Between RC4 and CAPT,Urban,
235,Yellow-vented bulbul,1,0803,1fc33467f6097069758370c41db7e650,1.305278,103.771944,0802,Collared Kingfisher,Between Yale-NUS Saga College and SRC,Urban,
236,Yellow-vented bulbul,1,0807,1fc33467f6097069758370c41db7e650,1.305278,103.771944,0802,Collared Kingfisher,Between Yale-NUS Saga College and SRC,Urban,
237,Yellow-vented bulbul,1,0807,1fc33467f6097069758370c41db7e650,1.305278,103.771944,0802,Collared Kingfisher,Between Yale-NUS Saga College and SRC,Urban,
238,Yellow-vented bulbul,,0809,1fc33467f6097069758370c41db7e650,1.305278,103.771944,0802,Collared Kingfisher,Between Yale-NUS Saga College and SRC,Urban,
239,Swiflet,,0809,1fc33467f6097069758370c41db7e650,1.305278,103.771944,0802,Collared Kingfisher,Between Yale-NUS Saga College and SRC,Urban,
240,Javan myna,2,0810,1fc33467f6097069758370c41db7e650,1.305278,103.771944,0802,Collared Kingfisher,Between Yale-NUS Saga College and SRC,Urban,
241,Jungle crow,3,0810,1fc33467f6097069758370c41db7e650,1.305278,103.771944,0802,Collared Kingfisher,Between Yale-NUS Saga College and SRC,Urban,
242,,,0812,1fc33467f6097069758370c41db7e650,1.305278,103.771944,0802,Collared Kingfisher,Between Yale-NUS Saga College and SRC,Urban,could not identify
243,Javan myna,1,0814,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,
244,Javan myna,2,0816,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,
245,Javan myna,2,0816,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,
246,Javan myna,2,0816,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,
247,Yellow-vented bulbul,2,0816,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,
248,Yellow-vented bulbul,1,0820,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,
249,Javan myna,,0821,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,
250,Javan myna,,0821,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,
251,Javan myna,,0821,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,
252,Javan myna,,0821,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,
253,Javan myna,,0821,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,
254,Yellow-vented bulbul,1,0822,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,
255,Yellow-vented bulbul,1,0822,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,
256,Yellow-vented bulbul,1,0822,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,
257,Yellow-vented bulbul,1,0822,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,
258,Pink-necked green pigeon,1,0822,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,Female
259,Scarlet backed flowerpecker,1,0823,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,
260,Yellow-vented bulbul,2,0824,2b3b870d7e5b245d79eca72db755fe72,1.305278,103.772778,0814,Collared Kingfisher,sheltered walkway between ERC and SRC,Urban,
261,Yellow-vented bulbul,1,0828,95ed72cb3419ad24412fa6a865fbd45d,1.305,103.772778,0828,Collared Kingfisher,"UT Town Green, Tree cluster beside NTUC",Urban,
262,Yellow-vented bulbul,1,0828,95ed72cb3419ad24412fa6a865fbd45d,1.305,103.772778,0828,Collared Kingfisher,"UT Town Green, Tree cluster beside NTUC",Urban,
263,Yellow-vented bulbul,1,0828,95ed72cb3419ad24412fa6a865fbd45d,1.305,103.772778,0828,Collared Kingfisher,"UT Town Green, Tree cluster beside NTUC",Urban,
264,Yellow-vented bulbul,1,0831,95ed72cb3419ad24412fa6a865fbd45d,1.305,103.772778,0828,Collared Kingfisher,"UT Town Green, Tree cluster beside NTUC",Urban,
265,Javan myna,1,0832,95ed72cb3419ad24412fa6a865fbd45d,1.305,103.772778,0828,Collared Kingfisher,"UT Town Green, Tree cluster beside NTUC",Urban,
266,Javan myna,1,0832,95ed72cb3419ad24412fa6a865fbd45d,1.305,103.772778,0828,Collared Kingfisher,"UT Town Green, Tree cluster beside NTUC",Urban,
267,Eurasian tree sparrow,1,0833,95ed72cb3419ad24412fa6a865fbd45d,1.305,103.772778,0828,Collared Kingfisher,"UT Town Green, Tree cluster beside NTUC",Urban,
268,Eurasian tree sparrow,1,0833,95ed72cb3419ad24412fa6a865fbd45d,1.305,103.772778,0828,Collared Kingfisher,"UT Town Green, Tree cluster beside NTUC",Urban,
269,Javan myna,1,0834,95ed72cb3419ad24412fa6a865fbd45d,1.305,103.772778,0828,Collared Kingfisher,"UT Town Green, Tree cluster beside NTUC",Urban,
270,Yellow-vented bulbul,1,0835,95ed72cb3419ad24412fa6a865fbd45d,1.305,103.772778,0828,Collared Kingfisher,"UT Town Green, Tree cluster beside NTUC",Urban,
271,,1,0837,95ed72cb3419ad24412fa6a865fbd45d,1.305,103.772778,0828,Collared Kingfisher,"UT Town Green, Tree cluster beside NTUC",Urban,unsure
272,Yellow-vented bulbul,2,0838,95ed72cb3419ad24412fa6a865fbd45d,1.305,103.772778,0828,Collared Kingfisher,"UT Town Green, Tree cluster beside NTUC",Urban,
273,Javan myna,1,0847,1ff9ac7f2c8fa8e2f450a0a3dabbe399,1.304722,103.774167,0847,Collared Kingfisher,Between the back of CREATE and UTResidences,Urban,
274,Javan myna,1,0847,1ff9ac7f2c8fa8e2f450a0a3dabbe399,1.304722,103.774167,0847,Collared Kingfisher,Between the back of CREATE and UTResidences,Urban,
275,Javan myna,1,0847,1ff9ac7f2c8fa8e2f450a0a3dabbe399,1.304722,103.774167,0847,Collared Kingfisher,Between the back of CREATE and UTResidences,Urban,
276,Javan myna,1,0847,1ff9ac7f2c8fa8e2f450a0a3dabbe399,1.304722,103.774167,0847,Collared Kingfisher,Between the back of CREATE and UTResidences,Urban,
277,Javan myna,1,0847,1ff9ac7f2c8fa8e2f450a0a3dabbe399,1.304722,103.774167,0847,Collared Kingfisher,Between the back of CREATE and UTResidences,Urban,
278,Yellow-vented bulbul,,0851,1ff9ac7f2c8fa8e2f450a0a3dabbe399,1.304722,103.774167,0847,Collared Kingfisher,Between the back of CREATE and UTResidences,Urban,
279,Yellow-vented bulbul,,0851,1ff9ac7f2c8fa8e2f450a0a3dabbe399,1.304722,103.774167,0847,Collared Kingfisher,Between the back of CREATE and UTResidences,Urban,
280,,,0853,1ff9ac7f2c8fa8e2f450a0a3dabbe399,1.304722,103.774167,0847,Collared Kingfisher,Between the back of CREATE and UTResidences,Urban,could not identify
281,Yellow-vented bulbul,1,0855,1ff9ac7f2c8fa8e2f450a0a3dabbe399,1.304722,103.774167,0847,Collared Kingfisher,Between the back of CREATE and UTResidences,Urban,
282,Black-naped oriole,,0856,1ff9ac7f2c8fa8e2f450a0a3dabbe399,1.304722,103.774167,0847,Collared Kingfisher,Between the back of CREATE and UTResidences,Urban,
283,Black-naped oriole,,0856,1ff9ac7f2c8fa8e2f450a0a3dabbe399,1.304722,103.774167,0847,Collared Kingfisher,Between the back of CREATE and UTResidences,Urban,
284,Javan myna,2,0857,1ff9ac7f2c8fa8e2f450a0a3dabbe399,1.304722,103.774167,0847,Collared Kingfisher,Between the back of CREATE and UTResidences,Urban,
285,Collared kingfisher,2,0930,ac20fa0f709978937e22cb361a9fb1ea,1.299,103.778944,0930,Banded Woodpecker ,"Science Field,10m S of staircase near bus stop",Urban,
